Date,Country,Growth rate
2018-06-01,IL,0.90356
2018-07-01,IL,0.8979600000000001
2018-08-01,IL,0.8832399999999999
2018-09-01,IL,0.91328
2018-10-01,IL,0.94339
2018-11-01,IL,0.93234
2018-12-01,IL,0.9124
2019-01-01,IL,0.9134
2019-02-01,IL,0.90384
2019-03-01,IL,0.9282299999999999
2019-04-01,IL,0.95921
2019-05-01,IL,0.9493
2019-06-01,IL,0.9515100000000001
2019-07-01,IL,0.9553799999999999
2019-08-01,IL,0.958
2019-09-01,IL,0.9486
2019-10-01,IL,0.94596
2019-11-01,IL,0.9879600000000001
2019-12-01,IL,1.02515
2020-01-01,IL,1.0424799999999999
2020-02-01,IL,1.05959
2020-03-01,IL,1.04368
2020-04-01,IL,1.06179
2020-05-01,IL,1.09962
2020-06-01,IL,1.12079
2020-07-01,IL,1.13873
2020-08-01,IL,1.15103
2020-09-01,IL,1.13677
2020-10-01,IL,1.15241
2020-11-01,IL,1.12513
2020-12-01,IL,1.11496
2021-01-01,IL,1.132064883
2021-02-01,IL,1.140646502
2021-03-01,IL,1.13411184
2021-04-01,IL,1.092566918
2021-05-01,IL,1.052097141
2021-06-01,IL,1.04343106
2021-07-01,IL,1.0396452379999999
2021-08-01,IL,1.046009024
2021-09-01,IL,1.0845436240000002
2021-10-01,IL,1.078431448
2021-11-01,IL,1.086099602
2021-12-01,IL,1.084089419
2016-12-01,NZ,1
2017-01-01,NZ,0.9950100000000001
2017-02-01,NZ,0.96585
2017-03-01,NZ,0.9646399999999999
2017-04-01,NZ,1.01979
2017-05-01,NZ,0.9761299999999999
2017-06-01,NZ,0.94142
2017-07-01,NZ,0.93124
2017-08-01,NZ,0.92745
2017-09-01,NZ,0.96462
2017-10-01,NZ,0.97934
2017-11-01,NZ,0.9479299999999999
2017-12-01,NZ,0.94209
2018-01-01,NZ,0.92127
2018-02-01,NZ,0.9716
2018-03-01,NZ,1.00539
2018-04-01,NZ,0.9304600000000001
2018-05-01,NZ,1.03344
2018-06-01,NZ,1.10723
2018-07-01,NZ,1.14405
2018-08-01,NZ,1.18545
2018-09-01,NZ,1.15693
2018-10-01,NZ,1.14389
2018-11-01,NZ,1.19895
2018-12-01,NZ,1.24651
2019-01-01,NZ,1.32451
2019-02-01,NZ,1.30217
2019-03-01,NZ,1.25852
2019-04-01,NZ,1.30495
2019-05-01,NZ,1.27093
2019-06-01,NZ,1.24499
2019-07-01,NZ,1.2313100000000001
2019-08-01,NZ,1.19109
2019-09-01,NZ,1.18241
2019-10-01,NZ,1.18821
2019-11-01,NZ,1.2241600000000001
2019-12-01,NZ,1.21672
2020-01-01,NZ,1.17228
2020-02-01,NZ,1.20347
2020-03-01,NZ,1.31815
2020-04-01,NZ,1.34769
2020-05-01,NZ,1.34313
2020-06-01,NZ,1.3373
2020-07-01,NZ,1.32313
2020-08-01,NZ,1.3632600000000001
2020-09-01,NZ,1.37486
2020-10-01,NZ,1.39888
2020-11-01,NZ,1.36035
2020-12-01,NZ,1.3100399999999999
2021-01-01,NZ,1.320119697
2021-02-01,NZ,1.317012523
2021-03-01,NZ,1.220139327
2021-04-01,NZ,1.1625804309999999
2021-05-01,NZ,1.139734616
2021-06-01,NZ,1.162694605
2021-07-01,NZ,1.216488878
2021-08-01,NZ,1.18819168
2021-09-01,NZ,1.193086442
2021-10-01,NZ,1.227660859
2021-11-01,NZ,1.268401114
2021-12-01,NZ,1.402775448
2016-12-01,NO,1
2017-01-01,NO,0.98324
2017-02-01,NO,0.9819700000000001
2017-03-01,NO,0.9825299999999999
2017-04-01,NO,1.0074
2017-05-01,NO,0.9751
2017-06-01,NO,0.99369
2017-07-01,NO,0.9990600000000001
2017-08-01,NO,0.99434
2017-09-01,NO,0.99416
2017-10-01,NO,1.01509
2017-11-01,NO,1.00596
2017-12-01,NO,1.07083
2018-01-01,NO,1.09704
2018-02-01,NO,1.1089200000000001
2018-03-01,NO,1.08687
2018-04-01,NO,1.06775
2018-05-01,NO,1.1551799999999999
2018-06-01,NO,1.13405
2018-07-01,NO,1.1369799999999999
2018-08-01,NO,1.16266
2018-09-01,NO,1.19687
2018-10-01,NO,1.17324
2018-11-01,NO,1.1939799999999998
2018-12-01,NO,1.1334
2019-01-01,NO,1.12145
2019-02-01,NO,1.1131
2019-03-01,NO,1.14897
2019-04-01,NO,1.15093
2019-05-01,NO,1.11389
2019-06-01,NO,1.1575600000000001
2019-07-01,NO,1.16418
2019-08-01,NO,1.15639
2019-09-01,NO,1.12694
2019-10-01,NO,1.1340299999999999
2019-11-01,NO,1.14481
2019-12-01,NO,1.13999
2020-01-01,NO,1.14511
2020-02-01,NO,1.14335
2020-03-01,NO,1.17357
2020-04-01,NO,1.16327
2020-05-01,NO,1.15032
2020-06-01,NO,1.11516
2020-07-01,NO,1.10721
2020-08-01,NO,1.11161
2020-09-01,NO,1.11674
2020-10-01,NO,1.1260700000000001
2020-11-01,NO,1.11943
2020-12-01,NO,1.14706
2021-01-01,NO,1.156771954
2021-02-01,NO,1.175631484
2021-03-01,NO,1.1260809859999998
2021-04-01,NO,1.148320809
2021-05-01,NO,1.1285793309999999
2021-06-01,NO,1.133415212
2021-07-01,NO,1.150169167
2021-08-01,NO,1.143153747
2021-09-01,NO,1.143287513
2021-10-01,NO,1.1284766640000001
2021-11-01,NO,1.110729525
2021-12-01,NO,1.089648998
2016-12-01,CH,1
2017-01-01,CH,0.9734200000000001
2017-02-01,CH,0.9666100000000001
2017-03-01,CH,0.95036
2017-04-01,CH,0.92325
2017-05-01,CH,0.9333100000000001
2017-06-01,CH,0.93025
2017-07-01,CH,0.9293
2017-08-01,CH,0.9316
2017-09-01,CH,0.9154
2017-10-01,CH,0.9210299999999999
2017-11-01,CH,0.9250299999999999
2017-12-01,CH,0.9156200000000001
2018-01-01,CH,0.95468
2018-02-01,CH,0.95442
2018-03-01,CH,0.98244
2018-04-01,CH,1.01631
2018-05-01,CH,0.99905
2018-06-01,CH,1.00581
2018-07-01,CH,0.9969399999999999
2018-08-01,CH,0.98961
2018-09-01,CH,1.01787
2018-10-01,CH,1.01959
2018-11-01,CH,1.0328600000000001
2018-12-01,CH,1.0468899999999999
2019-01-01,CH,1.03196
2019-02-01,CH,1.06433
2019-03-01,CH,1.05904
2019-04-01,CH,1.06584
2019-05-01,CH,1.08338
2019-06-01,CH,1.09384
2019-07-01,CH,1.11284
2019-08-01,CH,1.12076
2019-09-01,CH,1.1143
2019-10-01,CH,1.1082299999999998
2019-11-01,CH,1.0820299999999998
2019-12-01,CH,1.0918
2020-01-01,CH,1.0983399999999999
2020-02-01,CH,1.07702
2020-03-01,CH,1.0801399999999999
2020-04-01,CH,1.0743
2020-05-01,CH,1.0805200000000001
2020-06-01,CH,1.06834
2020-07-01,CH,1.0753
2020-08-01,CH,1.09028
2020-09-01,CH,1.10753
2020-10-01,CH,1.1362299999999999
2020-11-01,CH,1.17088
2020-12-01,CH,1.1601299999999999
2021-01-01,CH,1.167372837
2021-02-01,CH,1.170513141
2021-03-01,CH,1.171744187
2021-04-01,CH,1.171540638
2021-05-01,CH,1.15692765
2021-06-01,CH,1.165863266
2021-07-01,CH,1.147489968
2021-08-01,CH,1.146686582
2021-09-01,CH,1.1234016390000001
2021-10-01,CH,1.09126708
2021-11-01,CH,1.059120357
2021-12-01,CH,1.051955161
